source,ros_time_ns,trial,seed,object_x,object_y,object_z,pregrasp_x,pregrasp_y,pregrasp_z,qx,qy,qz,qw,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,transport_dx,transport_dy
random_test,,8,23,0.6089850510316832,0.03497887412975867,0.05,0.45424010208442944,0.02609063609785283,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.6674980654824649,-1.3470303980154341,2.4670043786487206,-1.128591006300589,0.8392164648183468,-0.0050604347354843825,0.00702897090982749,-0.06728116863936356
random_test,,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.4358120324631751,-0.015633805594001786,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.8673819862025327,-1.4205718439480275,2.5808841052347207,-1.172343287931585,0.7334009207543799,-0.0032800626419406754,0.012634939706345657,-0.08329191598722374
random_test,,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.42995741736909954,-0.006514642103726219,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.8790866169669896,-1.4507192960159099,2.6346129040123945,-1.192840287118551,0.6866979332079982,0.003755592439126197,0.0027204043494357018,0.09282652723490098
random_test,,1,23,0.6354919150975568,0.053832693359181255,0.05,0.5009736923229107,0.04243761803908393,0.11,0.4784328674605105,0.5206745541444421,0.5206745541444421,0.4784328674605105,-0.4815766469690854,-1.18049973952233,2.18385768833296,-1.007880283572063,0.9972418183723857,-0.0037973985179467194,0.015697333761943173,-0.060683064041145804
random_test,,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.719796993627282,-1.3148387792332876,2.416858428561328,-1.1064079907955822,0.8649030370184092,0.005251471026297466,-0.0056768062322429015,-0.07069527758496212
random_test,,3,23,0.5808445579801674,0.014419265498250372,0.05,0.4458861365480977,0.01106896930778452,0.11,0.49375676987301514,0.5061662298144419,0.5061662298144419,0.49375676987301514,-0.7485550019108255,-1.3782119980076726,2.5332760908930667,-1.149493761471834,0.7842280485300313,0.006696638418410382,0.0160663199498555,-0.06343096345105005
random_test,,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6178934901119117,-1.2265550853340856,2.2684960665350777,-1.0564643230618842,0.9509996937299215,0.003850332245947568,0.0005053569756942392,0.07435985439144799
random_test,,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.6990993087836526,-1.3676093291622669,2.509490058651999,-1.1446431268391466,0.8077513339605947,-0.00315972647124125,0.003564939310880196,-0.08483965820552268
random_test,,6,23,0.6382441136547374,-0.016464897782626983,0.05,0.5032890121219606,-0.012983436842458824,0.11,0.506406111623073,0.4935107396103956,0.4935107396103956,0.506406111623073,-0.5845776791539296,-1.1821953589677887,2.182316390967239,-1.0038077720957728,1.0068140960033678,-0.005123462349403087,0.010391464489741237,0.09874246256710494
random_test,,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5876913027685534,-1.3044397908733814,2.416248435723615,-1.10514478290544,0.8694521886024711,-0.0005512442759962893,0.0029194236057210297,0.06710526964602291
random_test,,8,23,0.6089850510316832,0.03497887412975867,0.05,0.47420719227117186,0.02723750552132455,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.6006193020276323,-1.2747403433201434,2.350415772119379,-1.0780456377128853,0.9099564164480665,0.009023512818028536,0.00702897090982749,-0.06728116863936356
random_test,,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.7541126883464755,-1.3440911716005164,2.4697276685185123,-1.1228037765913448,0.8464134173709318,0.006527328640643342,0.012634939706345657,-0.08329191598722374
random_test,,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.7655338919655795,-1.3541094099043949,2.496217117573436,-1.1388280080007631,0.8090907671701867,0.004630354469721481,0.0027204043494357018,0.09282652723490098
random_test,,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.7114831696952193,-1.3140979415025056,2.4163801903125086,-1.1238364718546174,0.8634840740266153,0.0033647524553357265,-0.0056768062322429015,-0.07069527758496212
random_test,,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6204271709581808,-1.231262255289235,2.2694204941449696,-1.0490281723295558,0.9516790212837232,0.0023833870432797507,0.0005053569756942392,0.07435985439144799
random_test,,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.699430657460102,-1.3609228105866011,2.4999029915153264,-1.1434379076373264,0.8022553530649441,0.008506263923963534,0.003564939310880196,-0.08483965820552268
random_test,,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5891374715567994,-1.3102973462450143,2.4196695553506262,-1.1066244119929647,0.8691095930561428,0.007556782127766459,0.0029194236057210297,0.06710526964602291
random_test,,1,23,0.6354919150975568,0.053832693359181255,0.05,0.5009736923229107,0.04243761803908393,0.11,0.4784328674605105,0.5206745541444421,0.5206745541444421,0.4784328674605105,-0.47565216384631065,-1.1865747070588875,2.1820514131378244,-1.0184169456337044,0.9913033740823854,-0.004132376988330712,0.015697333761943173,-0.060683064041145804
random_test,,3,23,0.5808445579801674,0.014419265498250372,0.05,0.4458861365480977,0.01106896930778452,0.11,0.49375676987301514,0.5061662298144419,0.5061662298144419,0.49375676987301514,-0.7403679453646699,-1.3792423061736525,2.5271882198875093,-1.1558829599643705,0.7851153161781326,-0.001109228702807016,0.0160663199498555,-0.06343096345105005
random_test,,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6285026061230806,-1.231555329617769,2.2776570790665,-1.0452570213300894,0.9507552814687547,-0.00867472757573278,0.0005053569756942392,0.07435985439144799
random_test,,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.6912212263034467,-1.368508581212644,2.4995456494330712,-1.139961248473867,0.8014805067723031,-0.009912445868480597,0.003564939310880196,-0.08483965820552268
random_test,,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5937780552385079,-1.3128217699197917,2.4115161286861695,-1.110069432791621,0.8835780412416079,-0.007482239479550346,0.0029194236057210297,0.06710526964602291
random_test,,8,23,0.6089850510316832,0.03497887412975867,0.05,0.47420719227117186,0.02723750552132455,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.5910496171246381,-1.2764028761197905,2.3551501282953096,-1.0828599247150532,0.9115851290120229,0.005955663911056205,0.00702897090982749,-0.06728116863936356
random_test,,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.7543860354040766,-1.3411737242597617,2.4664965233432103,-1.1294912932077397,0.8368377881757412,0.008804417431396103,0.012634939706345657,-0.08329191598722374
random_test,,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.7622042593567661,-1.3613254067100777,2.5058754323194643,-1.1456354468130416,0.8063472106094872,-0.001671195903365859,0.0027204043494357018,0.09282652723490098
random_test,,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.7184212093583652,-1.3096268407827665,2.418649692417577,-1.109934825639963,0.8796195576895496,0.006616245445209614,-0.0056768062322429015,-0.07069527758496212
random_test,,3,23,0.5808445579801674,0.014419265498250372,0.05,0.4458861365480977,0.01106896930778452,0.11,0.49375676987301514,0.5061662298144419,0.5061662298144419,0.49375676987301514,-0.7507515803520459,-1.3687666007512844,2.5317668922470378,-1.1506492694219634,0.7837078676047818,-0.005966967801655957,0.0160663199498555,-0.06343096345105005
random_test,,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6253384565037187,-1.2333174827493092,2.2720602873530624,-1.0582218885887513,0.9494708099537185,-0.0031457687049836194,0.0005053569756942392,0.07435985439144799
random_test,,6,23,0.6382441136547374,-0.016464897782626983,0.05,0.5032890121219606,-0.012983436842458824,0.11,0.506406111623073,0.4935107396103956,0.4935107396103956,0.506406111623073,-0.5886241084751354,-1.1795546114314073,2.1790361326762744,-1.0130940368688244,1.0044649492510713,-0.0051114263394730665,0.010391464489741237,0.09874246256710494
random_test,,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5912312701147383,-1.3050494088797948,2.410426504056491,-1.1102505907563924,0.8716297591645861,-0.005983748314139432,0.0029194236057210297,0.06710526964602291
random_test,,8,23,0.6089850510316832,0.03497887412975867,0.05,0.47420719227117186,0.02723750552132455,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.5952812819445377,-1.2622387786876124,2.356768451864725,-1.0838868800487145,0.9087229150503141,-0.00513470263632648,0.00702897090982749,-0.06728116863936356
random_test,,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.7541915339517624,-1.3351346251676894,2.4593071228261754,-1.1399709557213324,0.8320830072984655,-0.005686997470832319,0.012634939706345657,-0.08329191598722374
random_test,,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.7645115588014832,-1.3612045771520727,2.5037293696285086,-1.139196085055063,0.8035121226621894,0.008770476165023517,0.0027204043494357018,0.09282652723490098
random_test,,1,23,0.6354919150975568,0.053832693359181255,0.05,0.5009736923229107,0.04243761803908393,0.11,0.4784328674605105,0.5206745541444421,0.5206745541444421,0.4784328674605105,-0.48703416490412593,-1.184367269196432,2.184888991129202,-1.0110383474543714,0.9931398911714968,0.0016906798109078372,0.015697333761943173,-0.060683064041145804
random_test,,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.7113551831694429,-1.3132479586295953,2.411001752499777,-1.1058347367055796,0.8641466318695062,-0.003435373877440041,-0.0056768062322429015,-0.07069527758496212
random_test,,3,23,0.5808445579801674,0.014419265498250372,0.05,0.4458861365480977,0.01106896930778452,0.11,0.49375676987301514,0.5061662298144419,0.5061662298144419,0.49375676987301514,-0.750383748917571,-1.372268137351531,2.5196188361368743,-1.1494362431255205,0.7883578412076726,0.004096668609467919,0.0160663199498555,-0.06343096345105005
random_test,,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6202667251774949,-1.225049620468418,2.273754212320487,-1.0573051319803293,0.9568381998940386,0.00833155043438974,0.0005053569756942392,0.07435985439144799
random_test,,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.6905830529902584,-1.3630369374830518,2.5093192764927035,-1.1515130921744368,0.8062206748946668,0.009354183636326825,0.003564939310880196,-0.08483965820552268
random_test,,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5945328392302729,-1.2951648122356578,2.40576475688694,-1.1041246856436233,0.869973036585249,0.0015715116736287273,0.0029194236057210297,0.06710526964602291
random_test,,8,23,0.6089850510316832,0.03497887412975867,0.05,0.47420719227117186,0.02723750552132455,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.5936531609825819,-1.2728586963565582,2.3469379592919744,-1.085832649186913,0.9110772301425489,-0.0036128614617996304,0.00702897090982749,-0.06728116863936356
random_test,,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.7646070887739362,-1.3664796535239692,2.4965422512757613,-1.1531764026079268,0.8045967035227248,-0.003848071021367709,0.0027204043494357018,0.09282652723490098
random_test,1785835781878410402,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6145631609262385,-1.2310291805486913,2.2729460366065384,-1.0545176996432728,0.9674070024963,0.000537948276262939,0.0005053569756942392,0.07435985439144799
random_test,1785835802797576586,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.6932401760216325,-1.365638386259336,2.499277916241104,-1.1511551481214861,0.8021215828995099,0.004357868062663781,0.003564939310880196,-0.08483965820552268
random_test,1785835823325917083,6,23,0.6382441136547374,-0.016464897782626983,0.05,0.5032890121219606,-0.012983436842458824,0.11,0.506406111623073,0.4935107396103956,0.4935107396103956,0.506406111623073,-0.5808875253165583,-1.1815611658845682,2.1798071285219884,-1.0110967766632022,1.0002622629558275,-0.0031748721097370706,0.010391464489741237,0.09874246256710494
random_test,1785835871588126545,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.767494755784105,-1.342470349816272,2.463021611065231,-1.12434049824272,0.8339790136630766,-0.005464910338459977,0.012634939706345657,-0.08329191598722374
random_test,1785835892859763553,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.7608054338738053,-1.3659767655418877,2.4935400130852843,-1.1474876883382017,0.817507802307797,0.0013183243093849999,0.0027204043494357018,0.09282652723490098
random_test,1785902815862902316,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.5671364659324444,-1.2698533404104282,2.4272075733337974,-1.1879344095499358,1.1079590709312699,0.05839674866798928,-0.0056768062322429015,-0.07069527758496212
send_goal,1785903439686281033,,,0.62,0.0,0.05,0.485,0.0,0.11,0.5,0.5,0.5,0.5,-0.6190857578945798,-1.2385208993969357,2.2885656582579763,-1.056601718990429,0.947908926472534,0.0030249757417706714,-0.015931595150471954,0.0856333777766376
send_goal,1785914502939390845,,,0.62,0.0,0.05,0.485,0.0,0.11,0.5,0.5,0.5,0.5,-0.6121109153075094,-1.2418629214023915,2.301368952645107,-1.0563658103381461,0.9431684662979882,0.001736728529757526,-0.014831293693946868,-0.06067484162321746
random_test,1785914631848531520,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.7205292565821643,-1.314964714363055,2.4109049462481926,-1.1082160822277982,0.8798976231232725,0.00021905296004113276,-0.0056768062322429015,-0.07069527758496212
random_test,1785914665237725634,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6146850911897321,-1.2253817939275913,2.2751009868266774,-1.0462435730153266,0.9497821757812064,0.002536939595824727,0.0005053569756942392,0.07435985439144799
random_test,1785914687641384458,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.6904619845940596,-1.3638919065924269,2.4975987684846497,-1.147582863118333,0.8022930513442752,0.003990122931142466,0.003564939310880196,-0.08483965820552268
random_test,1785914709827369781,6,23,0.6382441136547374,-0.016464897782626983,0.05,0.5032890121219606,-0.012983436842458824,0.11,0.506406111623073,0.4935107396103956,0.4935107396103956,0.506406111623073,-0.5827481335718747,-1.1837678902117073,2.1848857155675265,-1.0163225966204419,0.9951493628136135,-0.0012618709625149287,0.010391464489741237,0.09874246256710494
random_test,1785914729865838923,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5865601939210372,-1.311249529407574,2.408923399682836,-1.1209058022336997,0.8792755488612729,0.005546186141288115,0.0029194236057210297,0.06710526964602291
random_test,1785914764431471171,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.7556145318493578,-1.3425045041962138,2.460191698053825,-1.1266399368223645,0.8377903087431651,-0.0061478742857866,0.012634939706345657,-0.08329191598722374
random_test,1785914789865093368,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.7693723350577114,-1.3660542577149064,2.5041452409985245,-1.1374197655778473,0.8173398307867746,0.006174344768020241,0.0027204043494357018,0.09282652723490098
random_test,1785919793993837011,1,23,0.6354919150975568,0.053832693359181255,0.05,0.5009736923229107,0.04243761803908393,0.11,0.4784328674605105,0.5206745541444421,0.5206745541444421,0.4784328674605105,-0.47776864115380374,-1.1838799518018523,2.182227070946151,-1.0129222071887405,0.9948785432869858,-0.006467283757427962,0.015697333761943173,-0.060683064041145804
random_test,1785919842040132609,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.624682532446033,-1.2218725861781148,2.27421443422465,-1.0489359296634184,0.951497474001277,0.0025663167783350313,0.0005053569756942392,0.07435985439144799
random_test,1785919863167198892,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.6906454103376921,-1.3627912428015045,2.5030493244024,-1.152088729399398,0.8088411357768929,0.003138044948139962,0.003564939310880196,-0.08483965820552268
random_test,1785919883021374997,6,23,0.6382441136547374,-0.016464897782626983,0.05,0.5032890121219606,-0.012983436842458824,0.11,0.506406111623073,0.4935107396103956,0.4935107396103956,0.506406111623073,-0.5907222670590817,-1.185127661503878,2.1776002631283964,-1.0175204661527557,0.996582939169662,0.0005311948569673753,0.010391464489741237,0.09874246256710494
random_test,1785919902664415532,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.6014969928717261,-1.3137850607741846,2.4104981846190303,-1.1131227189082549,0.8700912659550996,-0.006051645389031396,0.0029194236057210297,0.06710526964602291
random_test,1785919922348705664,8,23,0.6089850510316832,0.03497887412975867,0.05,0.47420719227117186,0.02723750552132455,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.5941131883312848,-1.2748374953943031,2.346653630451477,-1.0845106197659062,0.919496061363055,0.005755432836619698,0.00702897090982749,-0.06728116863936356
random_test,1785919942254556706,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.7536477577972853,-1.3353499530632005,2.464023624824174,-1.127971842466335,0.8410744628054003,0.007942206521584373,0.012634939706345657,-0.08329191598722374
random_test,1785919965142153090,10,23,0.5849396281385142,-0.008862906361580054,0.05,0.4499551219845079,-0.006817643943449294,0.11,0.503773285314474,0.49619802196649426,0.49619802196649426,0.503773285314474,-0.762782890348259,-1.3491594061727616,2.494879465079056,-1.1440094454943963,0.8041735940825269,-0.009562836623646093,0.0027204043494357018,0.09282652723490098
random_test,1785920000158882072,1,23,0.6354919150975568,0.053832693359181255,0.05,0.5009736923229107,0.04243761803908393,0.11,0.4784328674605105,0.5206745541444421,0.5206745541444421,0.4784328674605105,-0.4732325115687348,-1.182546075236133,2.187928565300712,-1.0058558315977242,1.0071638007099417,0.005989934246715626,0.015697333761943173,-0.060683064041145804
random_test,1785920020416838406,2,23,0.5984046349333587,-0.014497798803369995,0.05,0.4634442378230486,-0.011228056943923849,0.11,0.5060188509507259,0.4939078076751846,0.4939078076751846,0.5060188509507259,-0.7144960344854298,-1.3158114845371167,2.410243630895045,-1.11267881231073,0.8666619418172987,-0.007268134925188031,-0.0056768062322429015,-0.07069527758496212
random_test,1785920040406277656,3,23,0.5808445579801674,0.014419265498250372,0.05,0.4458861365480977,0.01106896930778452,0.11,0.49375676987301514,0.5061662298144419,0.5061662298144419,0.49375676987301514,-0.745201066317364,-1.36613763539127,2.5242863835176714,-1.1475959566293512,0.789669752560307,0.006093809529226553,0.0160663199498555,-0.06343096345105005
random_test,1785920060231685225,4,23,0.6226004920146946,-0.009450196606296708,0.05,0.48761604062241254,-0.00740132317813363,0.11,0.5037799222400133,0.49619128362743953,0.49619128362743953,0.5037799222400133,-0.6258544674045319,-1.2332181620126301,2.271938508388874,-1.0500941337253027,0.9518057067556055,-0.008743572088597731,0.0005053569756942392,0.07435985439144799
random_test,1785920080438376424,5,23,0.5834532717789531,0.03397228273926049,0.05,0.4486815363429698,0.026125033057152882,0.11,0.485250508649136,0.514326689814708,0.514326689814708,0.485250508649136,-0.7011721118149156,-1.3643118648345276,2.49952200198461,-1.1555812103800396,0.8022740692018094,0.00780193324898016,0.003564939310880196,-0.08483965820552268
random_test,1785920106248467046,6,23,0.6382441136547374,-0.016464897782626983,0.05,0.5032890121219606,-0.012983436842458824,0.11,0.506406111623073,0.4935107396103956,0.4935107396103956,0.506406111623073,-0.5805602914794792,-1.1857992141122484,2.182606344991293,-1.0180780682800898,0.9961208194032088,-0.009185338390117852,0.010391464489741237,0.09874246256710494
random_test,1785920125998709011,7,23,0.5968764379593128,0.05695505647157828,0.05,0.4624868821791486,0.044131355866443435,0.11,0.4756599691867998,0.5232089388697528,0.5232089388697528,0.4756599691867998,-0.5933557090721606,-1.3083287493762057,2.4062390755497156,-1.1212455985457854,0.8717402860451381,-0.0033067793300685868,0.0029194236057210297,0.06710526964602291
random_test,1785920146008408770,8,23,0.6089850510316832,0.03497887412975867,0.05,0.47420719227117186,0.02723750552132455,0.11,0.48545250252378297,0.5141360401619366,0.5141360401619366,0.48545250252378297,-0.5845536698252686,-1.2757738006642831,2.356736642712888,-1.086840581771012,0.9109154107161761,-0.008219824229335435,0.00702897090982749,-0.06728116863936356
random_test,1785920166589628920,9,23,0.5907123970390499,-0.021190518134800794,0.05,0.455799176279417,-0.0163508007605565,0.11,0.508883522608007,0.4909557621803273,0.4909557621803273,0.508883522608007,-0.7535757080311343,-1.333206567918377,2.458815943307924,-1.1282712823347163,0.8346187411335643,-0.0011887140659787385,0.012634939706345657,-0.08329191598722374
